bp
"(:BuildingPermit {uppgiftslamnare: Sollentuna kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-10-09,beslutsdatum: 2024-10-04,namn: TUREBERG 29:54,county: Sollentuna kommun,details: Kungörelse: BYGGLOV Ärendet avser: Bygglov för fasadändring på idrottshall (spiraltrappa) på fastigheten TUREBERG 29:54 m.fl., STRANDVÄGEN 65 Fastighet: TUREBERG 29:54, STRANDVÄGEN 65, SOLLENTUNA Ärendenummer: BYGG.2024.400 Beslutsdatum: 2024-10-04  Handlingarna finns tillgängliga hos kontaktcenter på Sollentuna kommun per e-post kontaktcenter@sollentuna.se eller per telefon 08 - 579 210 00.,region: Stockholms län,kungorelseid: K705560/24,timestamp: 1728579122.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-06-10,namn: SÄTRA 21:4,county: Gävle kommun,details: Bygglov för fasadändring av verksamhetslokal Diarienummer: BOB-2024-353Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K401916/24,personOrgnummer: ,timestamp: 1728569887.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-31,namn: FORSBY 10:11,county: Gävle kommun,details: Bygglov för nybyggnad av enbostadshus Diarienummer: BOB-2023-981Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K381195/24,personOrgnummer: ,timestamp: 1728559144.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-31,namn: LEXE 22:6,county: Gävle kommun,details: Bygglov för nybyggnad av plank/mur Diarienummer: BOB-2024-346Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K381779/24,personOrgnummer: ,timestamp: 1728559131.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Rivningslov,publiceringsdatum: 2024-05-31,namn: VILLASTADEN 5:1,county: Gävle kommun,details: Rivningslov för rivning av offentlig lokal Diarienummer: BOB-2024-391Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K381534/24,personOrgnummer: ,timestamp: 1728559125.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-31,namn: JÄRVSTA 64:4,county: Gävle kommun,details: Bygglov för uppsättning av skylt/ljusanordning Diarienummer: BOB-2024-390Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K381459/24,personOrgnummer: ,timestamp: 1728559114.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Rivningslov,publiceringsdatum: 2024-05-31,namn: SÄTRA 19:6,county: Gävle kommun,details: Rivningslov för rivning av komplementbyggnad Diarienummer: BOB-2024-198Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K381309/24,personOrgnummer: ,timestamp: 1728559108.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-30,namn: SÖRBY URFJÄLL 27:2,county: Gävle kommun,details: Förlängning av tidsbegränsat bygglov Diarienummer: BOB-2024-527Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K377821/24,personOrgnummer: ,timestamp: 1728559097.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-30,namn: ALDERHOLMEN 17:2,county: Gävle kommun,details: Bygglov för fasadändring av verksamhetslokal Diarienummer: BOB-2024-298Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K377010/24,personOrgnummer: ,timestamp: 1728559088.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-30,namn: AXMAR 3:111,county: Gävle kommun,details: Bygglov för tillbyggnad av fritidshus Diarienummer: BOB-2024-1Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K377239/24,personOrgnummer: ,timestamp: 1728559078.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-30,namn: SÖRBY URFJÄLL 36:4,county: Gävle kommun,details: Bygglov för nybyggnad av transformatorstation Diarienummer: BOB-2024-401Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K376991/24,personOrgnummer: ,timestamp: 1728559072.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-28,namn: ALDERHOLMEN 37:2,county: Gävle kommun,details: Bygglov för uppsättning av skylt/ljusanordning Diarienummer: BOB-2024-461Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K370162/24,personOrgnummer: ,timestamp: 1728559067.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-28,namn: HÖGSTA 22:11,county: Gävle kommun,details: Bygglov för tillbyggnad av enbostadshus Diarienummer: BOB-2024-387Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K369911/24,personOrgnummer: ,timestamp: 1728559049.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-28,namn: ANDERSBERG 14:2,county: Gävle kommun,details: Bygglov för nybyggnad av transformatorstation Diarienummer: BOB-2022-1341Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K369497/24,personOrgnummer: ,timestamp: 1728559038.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-28,namn: FORSBY 15:8,county: Gävle kommun,details: Bygglov för nybyggnad av enbostadshus och garage Diarienummer: BOB-2024-340Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K370157/24,personOrgnummer: ,timestamp: 1728559032.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Rivningslov,publiceringsdatum: 2024-05-27,namn: KUNGSBÄCK 3:1,county: Gävle kommun,details: Rivningslov för rivning av offentlig lokal Diarienummer: BOB-2024-511Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K366291/24,personOrgnummer: ,timestamp: 1728559026.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-27,namn: UTVALNÄS 5:10,county: Gävle kommun,details: Bygglov för nybyggnad av komplementbyggnad Diarienummer: BOB-2023-656Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K365985/24,personOrgnummer: ,timestamp: 1728559020.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-24,namn: BRUNN 49:5,county: Gävle kommun,details: Bygglov för fasadändring av enbostadshus Diarienummer: BOB-2024-300Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K362141/24,personOrgnummer: ,timestamp: 1728559015.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-23,namn: ESKÖN 2:41,county: Gävle kommun,details: Bygglov för nybyggnad av enbostadshus Diarienummer: BOB-2024-302Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K357830/24,personOrgnummer: ,timestamp: 1728559009.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-23,namn: BRYNÄS 52:1,county: Gävle kommun,details: Bygglov för fasadändring av flerbostadshus Diarienummer: BOB-2024-225Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K357819/24,personOrgnummer: ,timestamp: 1728559000.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-23,namn: NORR 30:4,county: Gävle kommun,details: Bygglov för uppsättning av skylt/ljusanordning Diarienummer: BOB-2024-432Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K358004/24,personOrgnummer: ,timestamp: 1728558995.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-20,namn: BRYNÄS 34:12,county: Gävle kommun,details: Bygglov för tillbyggnad av verksamhetslokal Diarienummer: BOB-2024-172Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K346406/24,personOrgnummer: ,timestamp: 1728558940.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-20,namn: FURUVIK 65:4,county: Gävle kommun,details: Tidsbegränsat bygglov för nybyggnad Diarienummer: BOB-2023-626Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K346451/24,personOrgnummer: ,timestamp: 1728558933.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-20,namn: ALDERHOLMEN 19:3,county: Gävle kommun,details: Bygglov för uppsättning av skylt/ljusanordning Diarienummer: BOB-2024-389Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K346291/24,personOrgnummer: ,timestamp: 1728558922.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-17,namn: FREDRIKSSKANS 2:8,county: Gävle kommun,details: Bygglov för nybyggnad av verksamhetslokal Diarienummer: BOB-2024-77Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K342970/24,personOrgnummer: ,timestamp: 1728558915.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-16,namn: GRINDUGA 8:7,county: Gävle kommun,details: Bygglov för nybyggnad av verksamhetslokal Diarienummer: BOB-2023-1018Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K339287/24,personOrgnummer: ,timestamp: 1728557620.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-15,namn: VALBO-ÖN 4:143,county: Gävle kommun,details: Bygglov för nybyggnad av garage Diarienummer: BOB-2024-175Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K335006/24,personOrgnummer: ,timestamp: 1728557614.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Rivningslov,publiceringsdatum: 2024-05-14,namn: VARVA 4:95,county: Gävle kommun,details: Rivningslov för rivning av komplementbyggnad Diarienummer: BOB-2024-369Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K332059/24,personOrgnummer: ,timestamp: 1728557608.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-14,namn: STACKBO 1:35,county: Gävle kommun,details: Tidsbegränsat bygglov för nybyggnad Diarienummer: BOB-2024-343Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K332103/24,personOrgnummer: ,timestamp: 1728557601.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-13,namn: SÖRBY URFJÄLL 8:23,county: Gävle kommun,details: Bygglov för nybyggnad av verksamhetslokal Diarienummer: BOB-2024-184Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K328987/24,personOrgnummer: ,timestamp: 1728557594.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-13,namn: NORR 31:9,county: Gävle kommun,details: Bygglov för fasadändring av verksamhetslokal Diarienummer: BOB-2024-265Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K328953/24,personOrgnummer: ,timestamp: 1728557513.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Rivningslov,publiceringsdatum: 2024-05-10,namn: NORRLANDET 1:77,county: Gävle kommun,details: Rivningslov för rivning av komplementbyggnad Diarienummer: BOB-2024-319Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K325464/24,personOrgnummer: ,timestamp: 1728557450.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-10,namn: STORHAGEN 37:7,county: Gävle kommun,details: Bygglov för fasadändring av enbostadshus Diarienummer: BOB-2024-325Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K325560/24,personOrgnummer: ,timestamp: 1728557319.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-08,namn: LEXE 27:5,county: Gävle kommun,details: Bygglov för ändrad användning av komplementbyggnad Diarienummer: BOB-2023-1145Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K320742/24,personOrgnummer: ,timestamp: 1728557313.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-08,namn: FRIDHEM 26:3,county: Gävle kommun,details: Bygglov för fasadändring av enbostadshus Diarienummer: BOB-2024-209Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K320905/24,personOrgnummer: ,timestamp: 1728557306.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-07,namn: ESKÖN 1:133,county: Gävle kommun,details: Bygglov för nybyggnad av fritidshus Diarienummer: BOB-2024-233Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K317285/24,personOrgnummer: ,timestamp: 1728557300.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-07,namn: ALBORGA 1:2,county: Gävle kommun,details: Bygglov för tillbyggnad av enbostadshus Diarienummer: BOB-2024-262Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K317571/24,personOrgnummer: ,timestamp: 1728557290.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-07,namn: SÖRBY URFJÄLL 21:1,county: Gävle kommun,details: Bygglov för nybyggnad av transformatorstation Diarienummer: BOB-2024-310Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K317710/24,personOrgnummer: ,timestamp: 1728557284.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-07,namn: NORRLANDET 1:113,county: Gävle kommun,details: Bygglov för tillbyggnad av komplementbyggnad Diarienummer: BOB-2024-137Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K317533/24,personOrgnummer: ,timestamp: 1728557279.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-07,namn: VILLASTADEN 5:4,county: Gävle kommun,details: Tidsbegränsat bygglov för nybyggnad Diarienummer: BOB-2024-308Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K317317/24,personOrgnummer: ,timestamp: 1728557274.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Rivningslov,publiceringsdatum: 2024-05-07,namn: SÄTRA 19:6,county: Gävle kommun,details: Rivningslov för rivning av komplementbyggnad Diarienummer: BOB-2024-198Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K317606/24,personOrgnummer: ,timestamp: 1728557268.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Marklov,publiceringsdatum: 2024-05-06,namn: STACKBO 1:35,county: Gävle kommun,details: Marklov för schaktning Diarienummer: BOB-2024-321Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K313083/24,personOrgnummer: ,timestamp: 1728557236.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Marklov,publiceringsdatum: 2024-05-06,namn: STACKBO 1:35,county: Gävle kommun,details: Marklov för schaktning Diarienummer: BOB-2024-324Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K312982/24,personOrgnummer: ,timestamp: 1728557223.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-06,namn: NORR 13:7,county: Gävle kommun,details: Bygglov för uppsättning av skylt/ljusanordning Diarienummer: BOB-2024-364Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K313129/24,personOrgnummer: ,timestamp: 1728557217.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-03,namn: VILLASTADEN 14:15,county: Gävle kommun,details: Bygglov för fasadändring av enbostadshus Diarienummer: BOB-2024-72Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K309183/24,personOrgnummer: ,timestamp: 1728557210.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-03,namn: SÖDER 2:3,county: Gävle kommun,details: Tidsbegränsat bygglov för skylt Diarienummer: BOB-2024-350Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K309197/24,personOrgnummer: ,timestamp: 1728557182.0})"
"(:BuildingPermit {uppgiftslamnare: Gävle kommun,kungorelsetyp: Bygglov,publiceringsdatum: 2024-05-03,namn: FORSBACKA 1:33,county: Gävle kommun,details: Bygglov för nybyggnad av servicebyggnad Diarienummer: BOB-2023-471Beslutet kan innehålla fler åtgärder.  Kontakta Gävle kommun för information om beslutets innehåll på telefon 026-17 80 00 eller bygglov@gavle.se,kungorelseid: K309464/24,personOrgnummer: ,timestamp: 1728557176.0})"
